"","rules","support","confidence","lift","count"
"300","{margarine,whole milk} => {other vegetables}",0.00925078784182169,0.382352941176471,1.97646131495162,91
"301","{butter,domestic eggs} => {whole milk}",0.00599776354579648,0.621052631578947,2.43107629798731,59
"302","{butter,whipped/sour cream} => {other vegetables}",0.00579444952729491,0.57,2.94644771413558,57
"303","{butter,other vegetables} => {whipped/sour cream}",0.00579444952729491,0.289340101522843,4.03721784209958,57
"304","{butter,whipped/sour cream} => {whole milk}",0.006709362610552,0.66,2.58353362514922,66
"305","{butter,citrus fruit} => {whole milk}",0.00508285046253939,0.555555555555556,2.17469160366096,50
"306","{bottled water,butter} => {whole milk}",0.00538782149029176,0.602272727272727,2.35756339760518,53
"307","{butter,tropical fruit} => {other vegetables}",0.00548947849954254,0.551020408163265,2.84833828434159,54
"308","{butter,other vegetables} => {tropical fruit}",0.00548947849954254,0.274111675126904,2.61282611261953,54
"309","{butter,tropical fruit} => {whole milk}",0.00620107756429806,0.622448979591837,2.43654222532626,61
"310","{butter,root vegetables} => {other vegetables}",0.00660770560130121,0.511811023622047,2.6456568782817,65
"311","{butter,other vegetables} => {root vegetables}",0.00660770560130121,0.32994923857868,3.02771516781574,65
"312","{butter,root vegetables} => {whole milk}",0.00823421774931381,0.637795275590551,2.49661445522652,81
"313","{butter,whole milk} => {root vegetables}",0.00823421774931381,0.298892988929889,2.7427335187531,81
"314","{butter,yogurt} => {other vegetables}",0.00640439158279963,0.4375,2.26152785076195,63
"315","{butter,other vegetables} => {yogurt}",0.00640439158279963,0.319796954314721,2.29288822127836,63
"316","{butter,yogurt} => {whole milk}",0.00935244485107248,0.638888888888889,2.50089534421011,92
"317","{butter,whole milk} => {yogurt}",0.00935244485107248,0.339483394833948,2.434036556109,92
"318","{butter,rolls/buns} => {other vegetables}",0.00569279251804412,0.424242424242424,2.19299670376917,56
"319","{butter,other vegetables} => {rolls/buns}",0.00569279251804412,0.284263959390863,1.54577366972245,56
"320","{butter,rolls/buns} => {whole milk}",0.00660770560130121,0.492424242424242,1.9275675577904,65
"321","{butter,other vegetables} => {whole milk}",0.011487242045339,0.573604060913706,2.24534148317076,113
"322","{butter,whole milk} => {other vegetables}",0.011487242045339,0.416974169741697,2.15542559524387,113
"323","{newspapers,tropical fruit} => {whole milk}",0.00508285046253939,0.431034482758621,1.68726072697833,50
"324","{newspapers,root vegetables} => {other vegetables}",0.00599776354579648,0.52212389380531,2.69896623403197,59
"325","{newspapers,other vegetables} => {root vegetables}",0.00599776354579648,0.310526315789474,2.8494844854674,59
"326","{newspapers,root vegetables} => {whole milk}",0.00579444952729491,0.504424778761062,1.9745429958904,57
"327","{newspapers,yogurt} => {rolls/buns}",0.00508285046253939,0.33112582781457,1.80059965075286,50
"328","{newspapers,rolls/buns} => {yogurt}",0.00508285046253939,0.257731958762887,1.84789306002224,50
"329","{newspapers,yogurt} => {other vegetables}",0.00559113550879333,0.364238410596026,1.88282356544042,55
"330","{newspapers,other vegetables} => {yogurt}",0.00559113550879333,0.289473684210526,2.0754756789934,55
"331","{newspapers,yogurt} => {whole milk}",0.00660770560130121,0.43046357615894,1.68502594455849,65
"332","{newspapers,rolls/buns} => {other vegetables}",0.00548947849954254,0.278350515463918,1.43885129827565,54
"333","{newspapers,other vegetables} => {rolls/buns}",0.00548947849954254,0.284210526315789,1.54548311076198,54
"334","{newspapers,rolls/buns} => {whole milk}",0.00762427569380909,0.38659793814433,1.51331632213521,75
"335","{newspapers,whole milk} => {rolls/buns}",0.00762427569380909,0.278810408921933,1.5161182932919,75
"336","{newspapers,other vegetables} => {whole milk}",0.0083358747585646,0.431578947368421,1.6893920036861,82
"337","{newspapers,whole milk} => {other vegetables}",0.0083358747585646,0.304832713754647,1.57574325023881,82
"338","{domestic eggs,whipped/sour cream} => {other vegetables}",0.00508285046253939,0.510204081632653,2.63735026327925,50
"339","{domestic eggs,whipped/sour cream} => {whole milk}",0.00569279251804412,0.571428571428571,2.23682564947985,56
"340","{domestic eggs,pip fruit} => {whole milk}",0.00538782149029176,0.623529411764706,2.44077151752066,53
"341","{citrus fruit,domestic eggs} => {whole milk}",0.00569279251804412,0.549019607843137,2.14910699655907,56
"342","{domestic eggs,tropical fruit} => {whole milk}",0.00691267662905357,0.607142857142857,2.37662725257234,68
"343","{domestic eggs,root vegetables} => {other vegetables}",0.00731930466605672,0.51063829787234,2.6395948166948,72
"344","{domestic eggs,other vegetables} => {root vegetables}",0.00731930466605672,0.328767123287671,3.01686771621345,72
"345","{domestic eggs,root vegetables} => {whole milk}",0.00853918877706618,0.595744680851064,2.33200971967048,84
"346","{domestic eggs,whole milk} => {root vegetables}",0.00853918877706618,0.284745762711864,2.61291424234758,84
"347","{domestic eggs,soda} => {other vegetables}",0.00508285046253939,0.409836065573771,2.11852726066694,50
"348","{domestic eggs,soda} => {whole milk}",0.00518450747179018,0.418032786885246,1.63636630504981,51
"349","{domestic eggs,yogurt} => {other vegetables}",0.00579444952729491,0.404255319148936,2.08967922988339,57
"350","{domestic eggs,other vegetables} => {yogurt}",0.00579444952729491,0.26027397260274,1.86611885458684,57
"351","{domestic eggs,yogurt} => {whole milk}",0.00772593270305988,0.539007092198582,2.10991355589234,76
"352","{domestic eggs,whole milk} => {yogurt}",0.00772593270305988,0.257627118644068,1.84714137470969,76
"353","{domestic eggs,rolls/buns} => {other vegetables}",0.00589610653654569,0.376623376623377,1.94684401252977,58
"354","{domestic eggs,other vegetables} => {rolls/buns}",0.00589610653654569,0.264840182648402,1.44015084395375,58
"355","{domestic eggs,rolls/buns} => {whole milk}",0.00660770560130121,0.422077922077922,1.65220076382034,65
"356","{domestic eggs,other vegetables} => {whole milk}",0.0123004981193453,0.552511415525114,2.16277548528474,121
"357","{domestic eggs,whole milk} => {other vegetables}",0.0123004981193453,0.410169491525424,2.12025080826883,121
"358","{bottled water,fruit/vegetable juice} => {soda}",0.00518450747179018,0.364285714285714,2.08949187838401,51
"359","{fruit/vegetable juice,soda} => {bottled water}",0.00518450747179018,0.281767955801105,2.54990927434726,51
"360","{bottled water,fruit/vegetable juice} => {whole milk}",0.00579444952729491,0.407142857142857,1.59373827525439,57
"361","{fruit/vegetable juice,tropical fruit} => {other vegetables}",0.00660770560130121,0.481481481481481,2.48887721142056,65
"362","{fruit/vegetable juice,other vegetables} => {tropical fruit}",0.00660770560130121,0.314009661835749,2.99313279406808,65
"363","{fruit/vegetable juice,tropical fruit} => {whole milk}",0.00599776354579648,0.437037037037037,1.71075739487996,59
"364","{fruit/vegetable juice,root vegetables} => {other vegetables}",0.00660770560130121,0.550847457627119,2.84744426730319,65
"365","{fruit/vegetable juice,other vegetables} => {root vegetables}",0.00660770560130121,0.314009661835749,2.88144873458793,65
"366","{fruit/vegetable juice,root vegetables} => {whole milk}",0.00650604859205042,0.542372881355932,2.12308875204867,64
"367","{fruit/vegetable juice,soda} => {yogurt}",0.00508285046253939,0.276243093922652,1.98061466101831,50
"368","{fruit/vegetable juice,yogurt} => {soda}",0.00508285046253939,0.271739130434783,1.5586576245405,50
"369","{fruit/vegetable juice,soda} => {whole milk}",0.00609942055504727,0.331491712707182,1.2976060397535,60
"370","{fruit/vegetable juice,yogurt} => {other vegetables}",0.00823421774931381,0.440217391304348,2.27557460759899,81
"371","{fruit/vegetable juice,other vegetables} => {yogurt}",0.00823421774931381,0.391304347826087,2.8055837241729,81
"372","{fruit/vegetable juice,yogurt} => {whole milk}",0.00945410186032327,0.505434782608696,1.9784966002872,93
"373","{fruit/vegetable juice,whole milk} => {yogurt}",0.00945410186032327,0.354961832061069,2.54501424342911,93
"374","{fruit/vegetable juice,rolls/buns} => {whole milk}",0.00559113550879333,0.384615384615385,1.50555572561144,55
"375","{fruit/vegetable juice,other vegetables} => {whole milk}",0.0104706719528311,0.497584541062802,1.94776726240938,103
"376","{fruit/vegetable juice,whole milk} => {other vegetables}",0.0104706719528311,0.393129770992366,2.03216897385807,103
"377","{pip fruit,whipped/sour cream} => {other vegetables}",0.00559113550879333,0.604395604395604,3.12424569650003,55
"378","{pip fruit,whipped/sour cream} => {whole milk}",0.00599776354579648,0.648351648351648,2.53793679460213,59
"379","{citrus fruit,whipped/sour cream} => {other vegetables}",0.00569279251804412,0.523364485981308,2.70537911119187,56
"380","{citrus fruit,whipped/sour cream} => {whole milk}",0.00630273457354885,0.579439252336449,2.26818301839779,62
"381","{sausage,whipped/sour cream} => {whole milk}",0.00508285046253939,0.561797752808989,2.19912634078075,50
"382","{tropical fruit,whipped/sour cream} => {yogurt}",0.00620107756429806,0.448529411764706,3.21587742239753,61
"383","{whipped/sour cream,yogurt} => {tropical fruit}",0.00620107756429806,0.299019607843137,2.85024794801642,61
"384","{tropical fruit,whipped/sour cream} => {other vegetables}",0.00782758971231066,0.566176470588235,2.92668310098606,77
"385","{other vegetables,whipped/sour cream} => {tropical fruit}",0.00782758971231066,0.27112676056338,2.58437397641664,77
"386","{tropical fruit,whipped/sour cream} => {whole milk}",0.00792924672156145,0.573529411764706,2.24504927319117,78
"387","{root vegetables,whipped/sour cream} => {yogurt}",0.00640439158279963,0.375,2.68868440233236,63
"388","{whipped/sour cream,yogurt} => {root vegetables}",0.00640439158279963,0.308823529411765,2.83385919666374,63
"389","{root vegetables,whipped/sour cream} => {other vegetables}",0.00853918877706618,0.5,2.58460325801366,84
"390","{other vegetables,whipped/sour cream} => {root vegetables}",0.00853918877706618,0.295774647887324,2.71411866722724,84
"391","{root vegetables,whipped/sour cream} => {whole milk}",0.00945410186032327,0.553571428571429,2.1669248479336,93
"392","{whipped/sour cream,whole milk} => {root vegetables}",0.00945410186032327,0.293375394321767,2.69210238240972,93
"393","{soda,whipped/sour cream} => {whole milk}",0.00548947849954254,0.473684210526316,1.85421073575303,54
"394","{whipped/sour cream,yogurt} => {other vegetables}",0.0101657009250788,0.490196078431373,2.53392476275849,100
"395","{other vegetables,whipped/sour cream} => {yogurt}",0.0101657009250788,0.352112676056338,2.52458629326982,100
"396","{whipped/sour cream,yogurt} => {whole milk}",0.0108772999898343,0.524509803921569,2.05316471992697,107
"397","{whipped/sour cream,whole milk} => {yogurt}",0.0108772999898343,0.337539432176656,2.42009868390799,107
"398","{rolls/buns,whipped/sour cream} => {other vegetables}",0.006709362610552,0.458333333333333,2.36921965317919,66
"399","{rolls/buns,whipped/sour cream} => {whole milk}",0.00782758971231066,0.534722222222222,2.09314066852368,77
"400","{other vegetables,whipped/sour cream} => {whole milk}",0.0146386093321134,0.507042253521127,1.98478895658071,144
"401","{whipped/sour cream,whole milk} => {other vegetables}",0.0146386093321134,0.454258675078864,2.34815690317961,144
"402","{pastry,pip fruit} => {whole milk}",0.00508285046253939,0.476190476190476,1.86402137456654,50
"403","{citrus fruit,pip fruit} => {tropical fruit}",0.00559113550879333,0.404411764705882,3.85484353625171,55
"404","{pip fruit,tropical fruit} => {citrus fruit}",0.00559113550879333,0.27363184079602,3.30677692617991,55
"405","{citrus fruit,tropical fruit} => {pip fruit}",0.00559113550879333,0.280612244897959,3.71019173798552,55
"406","{citrus fruit,pip fruit} => {other vegetables}",0.00589610653654569,0.426470588235294,2.20451454359989,58
"407","{citrus fruit,pip fruit} => {whole milk}",0.00518450747179018,0.375,1.46791683247115,51
"408","{pip fruit,sausage} => {whole milk}",0.00559113550879333,0.518867924528302,2.03107989398524,55
"409","{pip fruit,tropical fruit} => {root vegetables}",0.00528616448104097,0.258706467661692,2.3739697037202,52
"410","{pip fruit,root vegetables} => {tropical fruit}",0.00528616448104097,0.339869281045752,3.23962608299134,52
"411","{root vegetables,tropical fruit} => {pip fruit}",0.00528616448104097,0.251207729468599,3.32141187470781,52
"412","{pip fruit,tropical fruit} => {yogurt}",0.00640439158279963,0.313432835820896,2.24725860493451,63
"413","{pip fruit,yogurt} => {tropical fruit}",0.00640439158279963,0.355932203389831,3.39273748521876,63
"414","{pip fruit,tropical fruit} => {other vegetables}",0.00945410186032327,0.462686567164179,2.39172241786339,93
"415","{other vegetables,pip fruit} => {tropical fruit}",0.00945410186032327,0.361867704280156,3.44931454167044,93
"416","{other vegetables,tropical fruit} => {pip fruit}",0.00945410186032327,0.263456090651558,3.48335694050991,93
"417","{pip fruit,tropical fruit} => {whole milk}",0.00843753176781539,0.412935323383085,1.61641256510919,83
"418","{pip fruit,whole milk} => {tropical fruit}",0.00843753176781539,0.280405405405405,2.67281780326838,83
"419","{pip fruit,root vegetables} => {yogurt}",0.00528616448104097,0.339869281045752,2.43680329274567,52
"420","{pip fruit,yogurt} => {root vegetables}",0.00528616448104097,0.293785310734463,2.69586390083481,52
"421","{pip fruit,root vegetables} => {other vegetables}",0.00813256074006303,0.522875816993464,2.70285308027573,80
"422","{other vegetables,pip fruit} => {root vegetables}",0.00813256074006303,0.311284046692607,2.85643765607759,80
"423","{pip fruit,root vegetables} => {whole milk}",0.00894581681406933,0.57516339869281,2.25144542496664,88
"424","{pip fruit,whole milk} => {root vegetables}",0.00894581681406933,0.297297297297297,2.72809096409843,88
"425","{pip fruit,yogurt} => {other vegetables}",0.00813256074006303,0.451977401129944,2.336364527018,80
"426","{other vegetables,pip fruit} => {yogurt}",0.00813256074006303,0.311284046692607,2.23185216276616,80
"427","{pip fruit,yogurt} => {whole milk}",0.00955575886957406,0.531073446327684,2.07885773638099,94
"428","{pip fruit,whole milk} => {yogurt}",0.00955575886957406,0.317567567567568,2.27690390828146,94
"429","{pip fruit,rolls/buns} => {other vegetables}",0.00508285046253939,0.364963503649635,1.88657172117786,50
"430","{pip fruit,rolls/buns} => {whole milk}",0.00620107756429806,0.445255474452555,1.74292801519689,61
"431","{other vegetables,pip fruit} => {whole milk}",0.0135203822303548,0.517509727626459,2.02576330706784,133
"432","{pip fruit,whole milk} => {other vegetables}",0.0135203822303548,0.449324324324324,2.32265022510687,133
"433","{pastry,sausage} => {whole milk}",0.00569279251804412,0.455284552845528,1.78218628982947,56
"434","{pastry,tropical fruit} => {other vegetables}",0.00508285046253939,0.384615384615385,1.9881563523182,50
"435","{pastry,tropical fruit} => {whole milk}",0.006709362610552,0.507692307692308,1.9873335578071,66
"436","{pastry,root vegetables} => {other vegetables}",0.00589610653654569,0.537037037037037,2.77605535119986,58
"437","{other vegetables,pastry} => {root vegetables}",0.00589610653654569,0.261261261261261,2.39741327148044,58
"438","{pastry,root vegetables} => {whole milk}",0.00569279251804412,0.518518518518518,2.0297121634169,56
"439","{pastry,soda} => {rolls/buns}",0.00538782149029176,0.256038647342995,1.39228975893479,53
"440","{pastry,rolls/buns} => {soda}",0.00538782149029176,0.257281553398058,1.47573098587563,53
"441","{pastry,soda} => {other vegetables}",0.00548947849954254,0.260869565217391,1.34848865635495,54
"442","{pastry,soda} => {whole milk}",0.00823421774931381,0.391304347826087,1.53173930344816,81
"443","{pastry,yogurt} => {rolls/buns}",0.00579444952729491,0.327586206896552,1.78135186138274,57
"444","{pastry,rolls/buns} => {yogurt}",0.00579444952729491,0.276699029126214,1.98388363667242,57
"445","{pastry,yogurt} => {other vegetables}",0.00660770560130121,0.373563218390805,1.93102542265389,65
"446","{other vegetables,pastry} => {yogurt}",0.00660770560130121,0.292792792792793,2.09927310692617,65
"447","{pastry,yogurt} => {whole milk}",0.00914913083257091,0.517241379310345,2.024712872374,90
"448","{pastry,whole milk} => {yogurt}",0.00914913083257091,0.275229357798165,1.97334635033568,90
"449","{pastry,rolls/buns} => {other vegetables}",0.00609942055504727,0.29126213592233,1.50559413088175,60
"450","{other vegetables,pastry} => {rolls/buns}",0.00609942055504727,0.27027027027027,1.46967863385774,60
"451","{pastry,rolls/buns} => {whole milk}",0.00853918877706618,0.407766990291262,1.59618141006572,84
"452","{pastry,whole milk} => {rolls/buns}",0.00853918877706618,0.256880733944954,1.3968688666758,84
"453","{other vegetables,pastry} => {whole milk}",0.0105723289620819,0.468468468468468,1.83379400092492,104
"454","{pastry,whole milk} => {other vegetables}",0.0105723289620819,0.318042813455657,1.64402898369065,104
"455","{bottled water,citrus fruit} => {other vegetables}",0.00508285046253939,0.37593984962406,1.94331072031102,50
"456","{bottled water,citrus fruit} => {whole milk}",0.00589610653654569,0.43609022556391,1.70705115355041,58
"457","{citrus fruit,tropical fruit} => {root vegetables}",0.00569279251804412,0.285714285714286,2.62180170575693,56
"458","{citrus fruit,root vegetables} => {tropical fruit}",0.00569279251804412,0.32183908045977,3.06776263031275,56
"459","{root vegetables,tropical fruit} => {citrus fruit}",0.00569279251804412,0.270531400966184,3.26930883452623,56
"460","{citrus fruit,tropical fruit} => {yogurt}",0.00630273457354885,0.316326530612245,2.26800589040281,62
"461","{citrus fruit,yogurt} => {tropical fruit}",0.00630273457354885,0.291079812206573,2.77456600065509,62
"462","{citrus fruit,tropical fruit} => {other vegetables}",0.00904747382332012,0.454081632653061,2.34724173431853,89
"463","{citrus fruit,other vegetables} => {tropical fruit}",0.00904747382332012,0.313380281690141,2.98713355715689,89
"464","{other vegetables,tropical fruit} => {citrus fruit}",0.00904747382332012,0.252124645892351,3.04686749587599,89
"465","{citrus fruit,tropical fruit} => {whole milk}",0.00904747382332012,0.454081632653061,1.77747752503309,89
"466","{citrus fruit,whole milk} => {tropical fruit}",0.00904747382332012,0.296666666666667,2.82781976744186,89
"467","{citrus fruit,root vegetables} => {other vegetables}",0.0103690149435804,0.586206896551724,3.03022450939533,102
"468","{citrus fruit,other vegetables} => {root vegetables}",0.0103690149435804,0.359154929577465,3.29571552449022,102
"469","{citrus fruit,root vegetables} => {whole milk}",0.00914913083257091,0.517241379310345,2.024712872374,90
"470","{citrus fruit,whole milk} => {root vegetables}",0.00914913083257091,0.3,2.75289179104478,90
"471","{citrus fruit,yogurt} => {rolls/buns}",0.00579444952729491,0.267605633802817,1.45518884450985,57
"472","{citrus fruit,rolls/buns} => {yogurt}",0.00579444952729491,0.345454545454545,2.47684866154254,57
"473","{citrus fruit,yogurt} => {other vegetables}",0.00762427569380909,0.352112676056338,1.82014313944624,75
"474","{citrus fruit,other vegetables} => {yogurt}",0.00762427569380909,0.264084507042254,1.89343971995237,75
"475","{citrus fruit,yogurt} => {whole milk}",0.0102673579343296,0.474178403755869,1.85614522791344,101
"476","{citrus fruit,whole milk} => {yogurt}",0.0102673579343296,0.336666666666667,2.41384110787172,101
"477","{citrus fruit,rolls/buns} => {other vegetables}",0.00599776354579648,0.357575757575758,1.84838293603401,59
"478","{citrus fruit,rolls/buns} => {whole milk}",0.00721764765680594,0.43030303030303,1.68439749665376,71
"479","{citrus fruit,other vegetables} => {whole milk}",0.0130120971841008,0.450704225352113,1.76425685029396,128
"480","{citrus fruit,whole milk} => {other vegetables}",0.0130120971841008,0.426666666666667,2.20552811350499,128
"481","{sausage,shopping bags} => {soda}",0.00569279251804412,0.363636363636364,2.08576729393056,56
"482","{sausage,shopping bags} => {rolls/buns}",0.00599776354579648,0.383116883116883,2.08331718033211,59
"483","{rolls/buns,shopping bags} => {sausage}",0.00599776354579648,0.307291666666667,3.27145900974026,59
"484","{sausage,shopping bags} => {other vegetables}",0.00538782149029176,0.344155844155844,1.77901263213927,53
"485","{root vegetables,shopping bags} => {other vegetables}",0.00660770560130121,0.515873015873016,2.66665415509346,65
"486","{other vegetables,shopping bags} => {root vegetables}",0.00660770560130121,0.285087719298246,2.61605214061273,65
"487","{root vegetables,shopping bags} => {whole milk}",0.00528616448104097,0.412698412698413,1.615485191291,52
"488","{shopping bags,soda} => {rolls/buns}",0.00630273457354885,0.256198347107438,1.39315817606184,62
"489","{rolls/buns,shopping bags} => {soda}",0.00630273457354885,0.322916666666667,1.85220481049563,62
"490","{shopping bags,soda} => {whole milk}",0.00681101961980279,0.276859504132231,1.08375127025418,67
"491","{shopping bags,whole milk} => {soda}",0.00681101961980279,0.278008298755187,1.59461669670832,67
"492","{shopping bags,yogurt} => {other vegetables}",0.00538782149029176,0.353333333333333,1.82645296899632,53
"493","{shopping bags,yogurt} => {whole milk}",0.00528616448104097,0.346666666666667,1.35700756068444,52
"494","{rolls/buns,shopping bags} => {other vegetables}",0.00528616448104097,0.270833333333333,1.39999343142407,52
"495","{rolls/buns,shopping bags} => {whole milk}",0.00528616448104097,0.270833333333333,1.06016215678472,52
"496","{other vegetables,shopping bags} => {whole milk}",0.00762427569380909,0.328947368421053,1.28764634427294,75
"497","{shopping bags,whole milk} => {other vegetables}",0.00762427569380909,0.311203319502075,1.60867422697946,75
"498","{bottled water,sausage} => {other vegetables}",0.00508285046253939,0.423728813559322,2.19034174407938,50
"499","{sausage,tropical fruit} => {other vegetables}",0.00599776354579648,0.430656934306569,2.22615463098987,59
"500","{sausage,tropical fruit} => {whole milk}",0.00721764765680594,0.518248175182482,2.02865391932753,71
"501","{root vegetables,sausage} => {yogurt}",0.00518450747179018,0.346938775510204,2.48749033140953,51
"502","{sausage,yogurt} => {root vegetables}",0.00518450747179018,0.264248704663212,2.42482696620524,51
"503","{root vegetables,sausage} => {other vegetables}",0.00681101961980279,0.45578231292517,2.35603290186279,67
"504","{other vegetables,sausage} => {root vegetables}",0.00681101961980279,0.252830188679245,2.32004716981132,67
"505","{root vegetables,sausage} => {whole milk}",0.00772593270305988,0.517006802721088,2.02379463524367,76
"506","{sausage,whole milk} => {root vegetables}",0.00772593270305988,0.258503401360544,2.37210630520865,76
"507","{sausage,yogurt} => {soda}",0.00559113550879333,0.284974093264249,1.63457151920724,55
"508","{sausage,soda} => {rolls/buns}",0.00965741587882485,0.397489539748954,2.16147296987864,95
"509","{rolls/buns,sausage} => {soda}",0.00965741587882485,0.315614617940199,1.81032128086166,95
"510","{rolls/buns,soda} => {sausage}",0.00965741587882485,0.251989389920424,2.68270522580867,95
"511","{sausage,soda} => {other vegetables}",0.00721764765680594,0.297071129707113,1.53562201940561,71
"512","{other vegetables,sausage} => {soda}",0.00721764765680594,0.267924528301887,1.53677760052808,71
"513","{sausage,soda} => {whole milk}",0.006709362610552,0.276150627615063,1.08097641219633,66
"514","{sausage,yogurt} => {rolls/buns}",0.00599776354579648,0.305699481865285,1.66233598845152,59
"515","{sausage,yogurt} => {other vegetables}",0.00813256074006303,0.414507772020725,2.1426762760735,80
"516","{other vegetables,sausage} => {yogurt}",0.00813256074006303,0.30188679245283,2.16447549370152,80
"517","{sausage,yogurt} => {whole milk}",0.00874250279556775,0.44559585492228,1.7442604157861,86
"518","{sausage,whole milk} => {yogurt}",0.00874250279556775,0.292517006802721,2.0972957696198,86
"519","{rolls/buns,sausage} => {other vegetables}",0.00884415980481854,0.289036544850498,1.49408959101122,87
"520","{other vegetables,sausage} => {rolls/buns}",0.00884415980481854,0.328301886792453,1.78524359335398,87
"521","{rolls/buns,sausage} => {whole milk}",0.00935244485107248,0.305647840531561,1.19644162646596,92
"522","{sausage,whole milk} => {rolls/buns}",0.00935244485107248,0.312925170068027,1.70162791484753,92
"523","{other vegetables,sausage} => {whole milk}",0.0101657009250788,0.377358490566038,1.47714901380745,100
"524","{sausage,whole milk} => {other vegetables}",0.0101657009250788,0.340136054421769,1.75823350885283,100
"525","{bottled water,tropical fruit} => {soda}",0.00518450747179018,0.28021978021978,1.60730144491077,51
"526","{bottled water,tropical fruit} => {yogurt}",0.00711599064755515,0.384615384615385,2.75762502803319,70
"527","{bottled water,yogurt} => {tropical fruit}",0.00711599064755515,0.309734513274336,2.95238217740276,70
"528","{bottled water,tropical fruit} => {rolls/buns}",0.00538782149029176,0.291208791208791,1.58353835219507,53
"529","{bottled water,tropical fruit} => {other vegetables}",0.00620107756429806,0.335164835164835,1.73253624987729,61
"530","{bottled water,other vegetables} => {tropical fruit}",0.00620107756429806,0.25,2.38299418604651,61
"531","{bottled water,tropical fruit} => {whole milk}",0.00803090373081224,0.434065934065934,1.69912717604719,79
"532","{bottled water,root vegetables} => {other vegetables}",0.00701433363830436,0.448051948051948,2.31607304938887,69
"533","{bottled water,other vegetables} => {root vegetables}",0.00701433363830436,0.282786885245902,2.59493898336188,69
"534","{bottled water,root vegetables} => {whole milk}",0.00731930466605672,0.467532467532468,1.83013007684715,72
"535","{bottled water,soda} => {yogurt}",0.00742096167530751,0.256140350877193,1.83648150989719,73
"536","{bottled water,yogurt} => {soda}",0.00742096167530751,0.323008849557522,1.85273355865734,73
"537","{soda,yogurt} => {bottled water}",0.00742096167530751,0.271375464684015,2.45586057598588,73
"538","{bottled water,rolls/buns} => {soda}",0.00681101961980279,0.281512605042017,1.61471690717103,67
"539","{bottled water,soda} => {whole milk}",0.0075226186845583,0.259649122807018,1.01638218107944,74
"540","{bottled water,yogurt} => {rolls/buns}",0.00711599064755515,0.309734513274336,1.68427772641219,70
"541","{bottled water,rolls/buns} => {yogurt}",0.00711599064755515,0.294117647058824,2.10877208026068,70
"542","{bottled water,yogurt} => {other vegetables}",0.00813256074006303,0.353982300884956,1.82980761629286,80
"543","{bottled water,other vegetables} => {yogurt}",0.00813256074006303,0.327868852459016,2.35076231897911,80
"544","{bottled water,yogurt} => {whole milk}",0.00965741587882485,0.420353982300885,1.64545249657533,95
"545","{bottled water,whole milk} => {yogurt}",0.00965741587882485,0.281065088757396,2.01518752048579,95
"546","{bottled water,rolls/buns} => {other vegetables}",0.00731930466605672,0.302521008403361,1.56379356787381,72
"547","{bottled water,other vegetables} => {rolls/buns}",0.00731930466605672,0.295081967213115,1.60459995106435,72
"548","{bottled water,rolls/buns} => {whole milk}",0.00874250279556775,0.361344537815126,1.41446327834755,86
"549","{bottled water,whole milk} => {rolls/buns}",0.00874250279556775,0.254437869822485,1.38358503341282,86
"550","{bottled water,other vegetables} => {whole milk}",0.0107756429805835,0.434426229508197,1.70053753269882,106
"551","{bottled water,whole milk} => {other vegetables}",0.0107756429805835,0.313609467455621,1.62111210265946,106
"552","{root vegetables,tropical fruit} => {yogurt}",0.00813256074006303,0.386473429951691,2.770946888072,80
"553","{tropical fruit,yogurt} => {root vegetables}",0.00813256074006303,0.277777777777778,2.54897388059702,80
"554","{root vegetables,yogurt} => {tropical fruit}",0.00813256074006303,0.31496062992126,3.00219739974364,80
"555","{root vegetables,tropical fruit} => {rolls/buns}",0.00589610653654569,0.280193236714976,1.52363784940034,58
"556","{root vegetables,tropical fruit} => {other vegetables}",0.0123004981193453,0.584541062801932,3.02161347072129,121
"557","{other vegetables,tropical fruit} => {root vegetables}",0.0123004981193453,0.342776203966006,3.14541932687836,121
"558","{other vegetables,root vegetables} => {tropical fruit}",0.0123004981193453,0.259656652360515,2.47504117177363,121
"559","{root vegetables,tropical fruit} => {whole milk}",0.011995527091593,0.570048309178744,2.23142268897386,118
"560","{tropical fruit,whole milk} => {root vegetables}",0.011995527091593,0.283653846153846,2.60289448191734,118
"561","{soda,tropical fruit} => {yogurt}",0.00660770560130121,0.317073170731707,2.27335916945175,65
"562","{soda,tropical fruit} => {rolls/buns}",0.00538782149029176,0.258536585365854,1.40587307365611,53
"563","{soda,tropical fruit} => {other vegetables}",0.00721764765680594,0.346341463414634,1.79031054945337,71
"564","{soda,tropical fruit} => {whole milk}",0.00782758971231066,0.375609756097561,1.47030368910931,77
"565","{tropical fruit,yogurt} => {rolls/buns}",0.00874250279556775,0.298611111111111,1.62379076838032,86
"566","{rolls/buns,tropical fruit} => {yogurt}",0.00874250279556775,0.355371900826446,2.54795436474472,86
"567","{rolls/buns,yogurt} => {tropical fruit}",0.00874250279556775,0.254437869822485,2.42529585798817,86
"568","{tropical fruit,yogurt} => {other vegetables}",0.0123004981193453,0.420138888888889,2.17178468208092,121
"569","{other vegetables,tropical fruit} => {yogurt}",0.0123004981193453,0.342776203966006,2.45764542158425,121
"570","{other vegetables,yogurt} => {tropical fruit}",0.0123004981193453,0.283372365339578,2.70109879636185,121
"571","{tropical fruit,yogurt} => {whole milk}",0.0151468943783674,0.517361111111111,2.02518155590927,149
